Subject,dkey,skey,Block,TrialNum,CorrResp,Match,Probe,Accuracy,RTms,Ziffer1,Ziffer2,Ziffer3,Ziffer4,Ziffer5,n_pre,n_filter,n_finalintra,LogRT,RTs,RespSpeed,PropFilter,PropDel,PropTotal
8,d,l,S3,1,d,0,8,1,822,4,7,6,NA,NA,20,20,20,6.71174039505618,0.822,1.21654501216545,0,0,0
8,d,l,S3,2,d,0,5,1,641,8,2,6,NA,NA,20,20,20,6.46302945692067,0.641,1.5600624024961,0,0,0
8,d,l,S3,3,l,1,8,1,639,8,1,0,NA,NA,20,20,20,6.45990445437753,0.639,1.56494522691706,0,0,0
8,d,l,S3,4,l,1,4,1,597,8,4,7,NA,NA,20,20,20,6.3919171133926,0.597,1.6750418760469,0,0,0
8,d,l,S3,5,d,0,6,1,721,4,1,2,NA,NA,20,20,20,6.58063913728495,0.721,1.3869625520111,0,0,0
8,d,l,S3,6,d,0,2,1,584,4,3,0,NA,NA,20,20,20,6.36990098282823,0.584,1.71232876712329,0,0,0
8,d,l,S3,7,d,0,1,1,704,0,4,3,NA,NA,20,20,20,6.55677835615804,0.704,1.42045454545455,0,0,0
8,d,l,S3,8,l,1,0,1,743,1,0,5,NA,NA,20,20,20,6.61069604471776,0.743,1.34589502018843,0,0,0
8,d,l,S3,9,d,0,7,1,565,9,6,1,NA,NA,20,20,20,6.33682573114644,0.565,1.76991150442478,0,0,0
8,d,l,S3,10,d,0,9,1,658,0,7,1,NA,NA,20,20,20,6.48920493132532,0.658,1.51975683890577,0,0,0
8,d,l,S3,11,l,1,7,1,475,3,5,7,NA,NA,20,20,20,6.16331480403464,0.475,2.10526315789474,0,0,0
8,d,l,S3,12,l,1,1,1,715,0,1,5,NA,NA,20,20,20,6.57228254269401,0.715,1.3986013986014,0,0,0
8,d,l,S3,13,l,1,5,1,449,5,6,3,NA,NA,20,20,20,6.10702288774225,0.449,2.2271714922049,0,0,0
8,d,l,S3,14,d,0,3,1,814,2,8,1,NA,NA,20,20,20,6.70196036600254,0.814,1.22850122850123,0,0,0
8,d,l,S3,15,l,1,6,1,669,6,3,0,NA,NA,20,20,20,6.50578406012823,0.669,1.49476831091181,0,0,0
8,d,l,S3,16,l,1,4,1,709,4,9,6,NA,NA,20,20,20,6.56385552653213,0.709,1.41043723554302,0,0,0
8,d,l,S3,17,l,1,9,1,572,4,1,9,NA,NA,20,20,20,6.3491389913798,0.572,1.74825174825175,0,0,0
8,d,l,S3,18,d,0,6,1,481,0,2,1,NA,NA,20,20,20,6.17586727010576,0.481,2.07900207900208,0,0,0
8,d,l,S3,19,d,0,8,1,701,7,5,6,NA,NA,20,20,20,6.55250788703459,0.701,1.4265335235378,0,0,0
8,d,l,S3,20,l,1,9,1,528,8,1,9,NA,NA,20,20,20,6.26909628370626,0.528,1.89393939393939,0,0,0
8,d,l,S3,21,l,1,8,1,607,1,8,5,NA,NA,20,20,20,6.4085287910595,0.607,1.64744645799012,0,0,0
8,d,l,S3,22,d,0,1,1,530,9,6,4,NA,NA,20,20,20,6.27287700654617,0.53,1.88679245283019,0,0,0
8,d,l,S3,23,l,1,4,1,657,4,6,8,NA,NA,20,20,20,6.48768401848461,0.657,1.5220700152207,0,0,0
8,d,l,S3,24,l,1,0,1,694,4,5,0,NA,NA,20,20,20,6.5424719605068,0.694,1.44092219020173,0,0,0
8,d,l,S3,25,d,0,3,1,566,7,5,1,NA,NA,20,20,20,6.33859407820318,0.566,1.76678445229682,0,0,0
8,d,l,S3,26,l,1,5,1,711,5,6,4,NA,NA,20,20,20,6.56667242980324,0.711,1.40646976090014,0,0,0
8,d,l,S3,27,d,0,2,1,554,5,8,3,NA,NA,20,20,20,6.31716468674728,0.554,1.80505415162455,0,0,0
8,d,l,S3,28,d,0,0,1,627,6,8,9,NA,NA,20,20,20,6.44094654063292,0.627,1.59489633173844,0,0,0
8,d,l,S3,29,l,1,6,1,537,4,5,6,NA,NA,20,20,20,6.28599809450886,0.537,1.86219739292365,0,0,0
8,d,l,S3,30,l,1,4,1,655,9,5,4,NA,NA,20,20,20,6.48463523563525,0.655,1.52671755725191,0,0,0
8,d,l,S3,31,d,0,1,1,536,6,2,4,NA,NA,20,20,20,6.2841341610708,0.536,1.86567164179104,0,0,0
8,d,l,S3,32,l,1,9,1,482,1,6,9,NA,NA,20,20,20,6.1779441140506,0.482,2.0746887966805,0,0,0
8,d,l,S3,33,d,0,3,1,530,6,5,7,NA,NA,20,20,20,6.27287700654617,0.53,1.88679245283019,0,0,0
8,d,l,S3,34,l,1,2,1,749,2,8,4,NA,NA,20,20,20,6.61873898351722,0.749,1.33511348464619,0,0,0
8,d,l,S3,35,d,0,7,1,498,5,2,9,NA,NA,20,20,20,6.21060007702465,0.498,2.00803212851406,0,0,0
8,d,l,S3,36,d,0,2,1,721,3,4,6,NA,NA,20,20,20,6.58063913728495,0.721,1.3869625520111,0,0,0
8,d,l,S3,37,l,1,0,1,751,7,9,0,NA,NA,20,20,20,6.62140565176413,0.751,1.33155792276964,0,0,0
8,d,l,S3,38,d,0,3,1,492,6,9,8,NA,NA,20,20,20,6.19847871649231,0.492,2.03252032520325,0,0,0
8,d,l,S3,39,d,0,5,1,632,0,7,2,NA,NA,20,20,20,6.44888939414686,0.632,1.58227848101266,0,0,0
8,d,l,S3,40,l,1,7,1,490,7,4,3,NA,NA,20,20,20,6.19440539110467,0.49,2.04081632653061,0,0,0
8,d,l,S5,1,l,1,1,1,1001,8,2,6,1,4,19,19,19,6.90875477931522,1.001,0.999000999000999,0,0,0
8,d,l,S5,2,d,0,3,1,637,8,7,2,0,5,20,20,20,6.45676965557216,0.637,1.56985871271586,0,0,0
8,d,l,S5,3,l,1,6,1,715,3,6,1,7,0,19,19,19,6.57228254269401,0.715,1.3986013986014,0,0,0
8,d,l,S5,4,d,0,8,1,701,1,6,7,0,4,20,20,20,6.55250788703459,0.701,1.4265335235378,0,0,0
8,d,l,S5,5,d,0,5,1,1173,4,2,6,9,0,20,20,20,7.06731984865348,1.173,0.852514919011083,0,0,0
8,d,l,S5,6,l,1,7,1,561,3,7,0,6,9,19,19,19,6.3297209055227,0.561,1.7825311942959,0,0,0
8,d,l,S5,7,d,0,2,1,743,0,1,6,5,7,20,20,20,6.61069604471776,0.743,1.34589502018843,0,0,0
8,d,l,S5,8,d,0,9,1,737,5,4,6,7,8,20,20,20,6.60258789218934,0.737,1.35685210312076,0,0,0
8,d,l,S5,9,l,1,0,1,663,5,8,0,4,6,19,19,19,6.49677499018586,0.663,1.50829562594268,0,0,0
8,d,l,S5,10,l,1,9,1,480,4,9,3,1,5,19,19,19,6.17378610390194,0.48,2.08333333333333,0,0,0
8,d,l,S5,11,l,1,6,1,1049,4,6,0,2,3,19,19,19,6.9555926083963,1.049,0.953288846520496,0,0,0
8,d,l,S5,12,d,0,0,1,1114,7,3,9,5,6,20,20,20,7.01571242048723,1.114,0.897666068222621,0,0,0
8,d,l,S5,13,l,1,6,1,805,0,1,9,5,6,19,19,19,6.69084227741856,0.805,1.24223602484472,0,0,0
8,d,l,S5,14,d,0,9,1,673,7,5,3,1,8,20,20,20,6.51174532964473,0.673,1.48588410104012,0,0,0
8,d,l,S5,15,d,0,8,1,613,5,7,6,2,9,20,20,20,6.41836493593621,0.613,1.63132137030995,0,0,0
8,d,l,S5,16,d,0,2,1,652,4,7,8,3,9,20,20,20,6.48004456192665,0.652,1.53374233128834,0,0,0
8,d,l,S5,17,l,1,5,1,753,4,5,6,1,3,19,19,19,6.62406522779989,0.753,1.32802124833997,0,0,0
8,d,l,S5,18,d,0,4,1,699,9,3,5,7,1,20,20,20,6.54965074223381,0.699,1.43061516452074,0,0,0
8,d,l,S5,19,d,0,3,1,718,1,5,9,2,8,20,20,20,6.57646956904822,0.718,1.39275766016713,0,0,0
8,d,l,S5,20,l,1,1,1,809,6,3,1,9,7,19,19,19,6.69579891705849,0.809,1.23609394313968,0,0,0
8,d,l,S5,21,d,0,7,1,560,1,5,0,8,9,20,20,20,6.32793678372919,0.56,1.78571428571429,0,0,0
8,d,l,S5,22,d,0,3,1,501,5,4,0,6,9,20,20,20,6.21660610108486,0.501,1.99600798403194,0,0,0
8,d,l,S5,23,l,1,8,1,541,1,0,8,2,5,19,19,19,6.29341927884648,0.541,1.84842883548983,0,0,0
8,d,l,S5,24,l,1,0,1,707,4,1,3,2,0,19,19,19,6.56103066589657,0.707,1.41442715700141,0,0,0
8,d,l,S5,26,d,0,4,1,1179,5,7,0,6,9,20,20,20,7.07242190053737,1.179,0.848176420695505,0,0,0
8,d,l,S5,27,l,1,6,1,704,5,0,6,7,4,19,19,19,6.55677835615804,0.704,1.42045454545455,0,0,0
8,d,l,S5,28,l,1,3,1,579,6,8,4,9,3,19,19,19,6.361302477573,0.579,1.72711571675302,0,0,0
8,d,l,S5,29,l,1,9,1,492,5,9,7,8,6,19,19,19,6.19847871649231,0.492,2.03252032520325,0,0,0
8,d,l,S5,30,d,0,4,1,548,8,7,0,6,5,20,20,20,6.30627528694802,0.548,1.82481751824817,0,0,0
8,d,l,S5,31,d,0,1,1,593,3,2,4,5,9,20,20,20,6.38519439899773,0.593,1.68634064080944,0,0,0
8,d,l,S5,32,l,1,0,1,589,9,8,0,2,3,19,19,19,6.37842618365159,0.589,1.69779286926995,0,0,0
8,d,l,S5,33,d,0,1,1,629,5,0,7,3,2,20,20,20,6.44413125670044,0.629,1.58982511923688,0,0,0
8,d,l,S5,34,d,0,5,1,568,7,1,9,6,3,20,20,20,6.34212141872115,0.568,1.76056338028169,0,0,0
8,d,l,S5,35,l,1,7,1,597,1,9,7,2,6,19,19,19,6.3919171133926,0.597,1.6750418760469,0,0,0
8,d,l,S5,36,l,1,5,1,624,9,5,0,7,8,19,19,19,6.43615036836943,0.624,1.6025641025641,0,0,0
8,d,l,S5,37,d,0,7,1,575,6,4,1,8,0,20,20,20,6.35437004079735,0.575,1.73913043478261,0,0,0
8,d,l,S5,38,l,1,2,1,863,2,5,1,8,7,19,19,19,6.76041469108343,0.863,1.15874855156431,0,0,0
8,d,l,S5,39,l,1,4,1,604,8,3,9,1,4,19,19,19,6.40357419793482,0.604,1.65562913907285,0,0,0
8,d,l,S5,40,d,0,2,1,587,3,9,7,4,6,20,20,20,6.3750248198281,0.587,1.70357751277683,0,0,0
1,l,d,S3,1,l,0,9,1,858,6,4,5,NA,NA,19,19,19,6.75460409948796,0.858,1.16550116550117,0,0,0
1,l,d,S3,2,d,1,6,1,643,8,9,6,NA,NA,20,20,20,6.46614472423762,0.643,1.5552099533437,0,0,0
1,l,d,S3,3,d,1,3,1,768,9,3,6,NA,NA,20,20,20,6.64378973314767,0.768,1.30208333333333,0,0,0
1,l,d,S3,4,l,0,4,1,861,9,5,3,NA,NA,19,19,19,6.75809450442773,0.861,1.16144018583043,0,0,0
1,l,d,S3,5,l,0,5,1,939,9,6,7,NA,NA,19,19,19,6.84481547920826,0.939,1.06496272630458,0,0,0
1,l,d,S3,6,d,1,7,1,616,2,9,7,NA,NA,20,20,20,6.42324696353352,0.616,1.62337662337662,0,0,0
1,l,d,S3,7,d,1,2,1,472,4,2,0,NA,NA,20,20,20,6.15697898558556,0.472,2.11864406779661,0,0,0
1,l,d,S3,8,l,0,5,1,460,8,2,4,NA,NA,19,19,19,6.13122648948314,0.46,2.17391304347826,0,0,0
1,l,d,S3,9,l,0,1,1,622,6,3,4,NA,NA,19,19,19,6.43294009273918,0.622,1.60771704180064,0,0,0
1,l,d,S3,10,l,0,0,1,751,9,2,3,NA,NA,19,19,19,6.62140565176413,0.751,1.33155792276964,0,0,0
1,l,d,S3,11,d,1,4,1,478,0,4,8,NA,NA,20,20,20,6.16961073249146,0.478,2.09205020920502,0,0,0
1,l,d,S3,12,l,0,0,1,550,8,7,3,NA,NA,19,19,19,6.30991827822652,0.55,1.81818181818182,0,0,0
1,l,d,S3,13,d,1,6,1,488,5,3,6,NA,NA,20,20,20,6.19031540585315,0.488,2.04918032786885,0,0,0
1,l,d,S3,14,d,1,3,1,600,3,7,1,NA,NA,20,20,20,6.39692965521615,0.6,1.66666666666667,0,0,0
1,l,d,S3,15,l,0,8,1,579,3,5,7,NA,NA,19,19,19,6.361302477573,0.579,1.72711571675302,0,0,0
1,l,d,S3,16,l,0,3,1,604,8,9,0,NA,NA,19,19,19,6.40357419793482,0.604,1.65562913907285,0,0,0
1,l,d,S3,17,d,1,6,1,607,6,3,5,NA,NA,20,20,20,6.4085287910595,0.607,1.64744645799012,0,0,0
1,l,d,S3,18,d,1,2,1,565,5,2,9,NA,NA,20,20,20,6.33682573114644,0.565,1.76991150442478,0,0,0
1,l,d,S3,19,d,1,9,1,471,9,6,2,NA,NA,20,20,20,6.15485809401642,0.471,2.12314225053079,0,0,0
1,l,d,S3,20,l,0,1,1,576,2,5,7,NA,NA,19,19,19,6.35610766069589,0.576,1.73611111111111,0,0,0
1,l,d,S3,21,d,1,5,1,508,7,1,5,NA,NA,20,20,20,6.23048144757848,0.508,1.96850393700787,0,0,0
1,l,d,S3,22,d,1,8,1,384,8,9,3,NA,NA,20,20,20,5.95064255258773,0.384,2.60416666666667,0,0,0
1,l,d,S3,23,l,0,7,1,868,1,3,5,NA,NA,19,19,19,6.76619171466035,0.868,1.15207373271889,0,0,0
1,l,d,S3,24,d,1,0,1,492,6,0,5,NA,NA,20,20,20,6.19847871649231,0.492,2.03252032520325,0,0,0
1,l,d,S3,25,d,1,6,1,368,0,6,7,NA,NA,20,20,20,5.90808293816893,0.368,2.71739130434783,0,0,0
1,l,d,S3,26,d,1,4,1,540,9,4,6,NA,NA,20,20,20,6.29156913955832,0.54,1.85185185185185,0,0,0
1,l,d,S3,27,l,0,7,1,526,3,8,1,NA,NA,19,19,19,6.26530121273771,0.526,1.90114068441065,0,0,0
1,l,d,S3,28,l,0,1,1,554,9,7,4,NA,NA,19,19,19,6.31716468674728,0.554,1.80505415162455,0,0,0
1,l,d,S3,29,d,1,9,1,462,4,9,2,NA,NA,20,20,20,6.13556489108174,0.462,2.16450216450216,0,0,0
1,l,d,S3,30,l,0,2,1,668,8,5,0,NA,NA,19,19,19,6.50428817353665,0.668,1.49700598802395,0,0,0
1,l,d,S3,31,l,0,9,1,461,2,7,8,NA,NA,19,19,19,6.13339804299665,0.461,2.16919739696312,0,0,0
1,l,d,S3,32,l,0,0,1,490,5,6,2,NA,NA,19,19,19,6.19440539110467,0.49,2.04081632653061,0,0,0
1,l,d,S3,33,d,1,7,1,382,9,4,7,NA,NA,20,20,20,5.94542060860658,0.382,2.61780104712042,0,0,0
1,l,d,S3,35,l,0,4,1,727,1,7,0,NA,NA,19,19,19,6.58892647753352,0.727,1.37551581843191,0,0,0
1,l,d,S3,36,d,1,2,1,626,2,9,5,NA,NA,20,20,20,6.4393503711001,0.626,1.59744408945687,0,0,0
1,l,d,S3,37,d,1,1,1,600,1,2,8,NA,NA,20,20,20,6.39692965521615,0.6,1.66666666666667,0,0,0
1,l,d,S3,38,l,0,3,1,532,5,0,8,NA,NA,19,19,19,6.27664348934164,0.532,1.8796992481203,0,0,0
1,l,d,S3,39,d,1,5,1,626,5,2,3,NA,NA,20,20,20,6.4393503711001,0.626,1.59744408945687,0,0,0
1,l,d,S3,40,l,0,8,1,480,4,3,0,NA,NA,19,19,19,6.17378610390194,0.48,2.08333333333333,0,0,0
1,l,d,S5,1,d,1,1,1,649,5,1,9,0,8,20,20,20,6.47543271670409,0.649,1.54083204930663,0,0,0
1,l,d,S5,2,d,1,5,1,842,4,8,5,9,2,20,20,20,6.73578001424233,0.842,1.18764845605701,0,0,0
1,l,d,S5,3,d,1,2,1,768,2,7,5,1,4,20,20,20,6.64378973314767,0.768,1.30208333333333,0,0,0
1,l,d,S5,4,l,0,1,1,733,5,3,9,4,2,17,17,17,6.59714570188665,0.733,1.36425648021828,0,0,0
1,l,d,S5,5,d,1,0,1,715,4,0,8,6,3,20,20,20,6.57228254269401,0.715,1.3986013986014,0,0,0
1,l,d,S5,6,d,1,4,1,938,9,0,3,2,4,20,20,20,6.84374994900622,0.938,1.06609808102345,0,0,0
1,l,d,S5,7,d,1,6,1,636,5,7,4,8,6,20,20,20,6.45519856334012,0.636,1.57232704402516,0,0,0
1,l,d,S5,8,l,0,5,1,654,8,2,6,1,0,17,17,17,6.4831073514572,0.654,1.52905198776758,0,0,0
1,l,d,S5,9,d,1,2,1,1255,4,1,7,2,9,20,20,20,7.13489085156588,1.255,0.796812749003984,0,0,0
1,l,d,S5,10,d,1,7,1,704,6,7,4,3,9,20,20,20,6.55677835615804,0.704,1.42045454545455,0,0,0
1,l,d,S5,11,d,1,8,1,756,8,7,0,2,3,20,20,20,6.62804137617953,0.756,1.32275132275132,0,0,0
1,l,d,S5,12,l,0,1,1,705,7,8,5,0,4,17,17,17,6.55819780281227,0.705,1.41843971631206,0,0,0
1,l,d,S5,13,d,1,3,1,1020,1,8,0,3,6,20,20,20,6.92755790627832,1.02,0.980392156862745,0,0,0
1,l,d,S5,14,d,1,9,1,851,0,3,9,6,1,20,20,20,6.74641212857337,0.851,1.17508813160987,0,0,0
1,l,d,S5,15,d,1,3,1,668,0,7,8,3,1,20,20,20,6.50428817353665,0.668,1.49700598802395,0,0,0
1,l,d,S5,16,l,0,4,1,729,7,5,8,6,1,17,17,17,6.59167373200866,0.729,1.37174211248285,0,0,0
1,l,d,S5,17,d,1,8,1,936,4,8,3,9,5,20,20,20,6.84161547647759,0.936,1.06837606837607,0,0,0
1,l,d,S5,18,d,1,4,1,658,8,6,7,0,4,20,20,20,6.48920493132532,0.658,1.51975683890577,0,0,0
1,l,d,S5,19,l,0,7,0,819,0,6,5,3,4,3,3,3,6.70808408385307,0.819,1.22100122100122,0,0,0
1,l,d,S5,20,l,0,6,1,710,3,2,5,8,7,17,17,17,6.56526497003536,0.71,1.40845070422535,0,0,0
1,l,d,S5,21,l,0,5,1,705,8,2,0,1,4,17,17,17,6.55819780281227,0.705,1.41843971631206,0,0,0
1,l,d,S5,22,d,1,0,1,512,5,6,0,9,2,20,20,20,6.23832462503951,0.512,1.953125,0,0,0
1,l,d,S5,23,l,0,2,1,936,6,7,4,3,9,17,17,17,6.84161547647759,0.936,1.06837606837607,0,0,0
1,l,d,S5,24,l,0,3,1,758,5,8,6,2,0,17,17,17,6.63068338564237,0.758,1.31926121372032,0,0,0
1,l,d,S5,25,l,0,5,1,595,8,9,7,1,0,17,17,17,6.38856140554563,0.595,1.68067226890756,0,0,0
1,l,d,S5,26,d,1,0,1,1067,8,4,3,0,2,20,20,20,6.97260625130175,1.067,0.937207122774133,0,0,0
1,l,d,S5,27,l,0,2,1,568,6,3,9,8,5,17,17,17,6.34212141872115,0.568,1.76056338028169,0,0,0
1,l,d,S5,28,d,1,9,1,760,7,9,0,3,8,20,20,20,6.63331843328038,0.76,1.31578947368421,0,0,0
1,l,d,S5,29,l,0,1,1,602,3,6,8,0,5,17,17,17,6.40025744530882,0.602,1.66112956810631,0,0,0
1,l,d,S5,30,l,0,9,1,1373,0,5,8,1,7,17,17,17,7.22475340576797,1.373,0.728332119446468,0,0,0
1,l,d,S5,31,d,1,0,1,749,8,0,3,2,6,20,20,20,6.61873898351722,0.749,1.33511348464619,0,0,0
1,l,d,S5,32,l,0,8,1,926,5,6,0,1,2,17,17,17,6.83087423464618,0.926,1.07991360691145,0,0,0
1,l,d,S5,33,l,0,3,1,593,4,9,8,0,2,17,17,17,6.38519439899773,0.593,1.68634064080944,0,0,0
1,l,d,S5,34,l,0,8,0,813,6,0,1,4,2,3,3,3,6.70073110954781,0.813,1.230012300123,0,0,0
1,l,d,S5,35,d,1,6,1,576,0,7,6,4,9,20,20,20,6.35610766069589,0.576,1.73611111111111,0,0,0
1,l,d,S5,36,l,0,9,1,621,7,3,5,8,2,17,17,17,6.43133108193348,0.621,1.61030595813205,0,0,0
1,l,d,S5,37,d,1,4,1,1147,7,4,6,3,0,20,20,20,7.04490511712937,1.147,0.871839581517001,0,0,0
1,l,d,S5,38,l,0,7,0,969,1,5,8,4,9,3,3,3,6.87626461189077,0.969,1.03199174406605,0,0,0
1,l,d,S5,39,l,0,6,1,817,1,4,3,5,7,17,17,17,6.70563909486,0.817,1.22399020807834,0,0,0
1,l,d,S5,40,l,0,7,1,1043,6,1,8,9,5,17,17,17,6.94985645500077,1.043,0.958772770853308,0,0,0
10,l,d,S3,1,l,0,8,1,1435,4,7,6,NA,NA,20,19,19,7.26892012819372,1.435,0.696864111498258,0.05,0,0.05
10,l,d,S3,2,l,0,5,1,1049,8,2,6,NA,NA,20,19,19,6.9555926083963,1.049,0.953288846520496,0.05,0,0.05
10,l,d,S3,3,d,1,8,1,1182,8,1,0,NA,NA,20,20,19,7.07496319796604,1.182,0.846023688663283,0,0.05,0.05
10,l,d,S3,4,d,1,4,1,1694,8,4,7,NA,NA,20,20,19,7.434847875212,1.694,0.590318772136954,0,0.05,0.05
10,l,d,S3,5,l,0,6,1,1266,4,1,2,NA,NA,20,19,19,7.14361760270412,1.266,0.789889415481833,0.05,0,0.05
10,l,d,S3,6,l,0,2,1,1143,4,3,0,NA,NA,20,19,19,7.04141166379481,1.143,0.874890638670166,0.05,0,0.05
10,l,d,S3,7,l,0,1,1,1469,0,4,3,NA,NA,20,19,19,7.29233717617388,1.469,0.68073519400953,0.05,0,0.05
10,l,d,S3,8,d,1,0,1,1302,1,0,5,NA,NA,20,20,19,7.17165682276851,1.302,0.768049155145929,0,0.05,0.05
10,l,d,S3,9,l,0,7,1,1345,9,6,1,NA,NA,20,19,19,7.20414929203594,1.345,0.743494423791822,0.05,0,0.05
10,l,d,S3,10,l,0,9,1,859,0,7,1,NA,NA,20,19,19,6.75576892198425,0.859,1.16414435389988,0.05,0,0.05
10,l,d,S3,11,d,1,7,1,1168,3,5,7,NA,NA,20,20,19,7.06304816338817,1.168,0.856164383561644,0,0.05,0.05
10,l,d,S3,12,d,1,1,1,1113,0,1,5,NA,NA,20,20,19,7.01481435127554,1.113,0.898472596585804,0,0.05,0.05
10,l,d,S3,13,d,1,5,1,1188,5,6,3,NA,NA,20,20,19,7.08002649992259,1.188,0.841750841750842,0,0.05,0.05
10,l,d,S3,14,l,0,3,1,1468,2,8,1,NA,NA,20,19,19,7.29165620917446,1.468,0.681198910081744,0.05,0,0.05
10,l,d,S3,15,d,1,6,1,1197,6,3,0,NA,NA,20,20,19,7.08757370555797,1.197,0.835421888053467,0,0.05,0.05
10,l,d,S3,16,d,1,4,1,993,4,9,6,NA,NA,20,20,19,6.90073066404517,0.993,1.00704934541793,0,0.05,0.05
10,l,d,S3,17,d,1,9,1,913,4,1,9,NA,NA,20,20,19,6.81673588059497,0.913,1.09529025191676,0,0.05,0.05
10,l,d,S3,18,l,0,6,1,1296,0,2,1,NA,NA,20,19,19,7.16703787691222,1.296,0.771604938271605,0.05,0,0.05
10,l,d,S3,19,l,0,8,1,1144,7,5,6,NA,NA,20,19,19,7.04228617193974,1.144,0.874125874125874,0.05,0,0.05
10,l,d,S3,20,d,1,9,1,1178,8,1,9,NA,NA,20,20,19,7.07157336421153,1.178,0.848896434634975,0,0.05,0.05
10,l,d,S3,21,d,1,8,1,971,1,8,5,NA,NA,20,20,19,6.87832646829133,0.971,1.02986611740474,0,0.05,0.05
10,l,d,S3,22,l,0,1,1,1316,9,6,4,NA,NA,20,19,19,7.18235211188526,1.316,0.759878419452887,0.05,0,0.05
10,l,d,S3,23,d,1,4,1,998,4,6,8,NA,NA,20,20,19,6.90575327631146,0.998,1.00200400801603,0,0.05,0.05
10,l,d,S3,24,d,1,0,1,934,4,5,0,NA,NA,20,20,19,6.83947643822884,0.934,1.07066381156317,0,0.05,0.05
10,l,d,S3,25,l,0,3,1,892,7,5,1,NA,NA,20,19,19,6.79346613258001,0.892,1.12107623318386,0.05,0,0.05
10,l,d,S3,26,d,1,5,1,820,5,6,4,NA,NA,20,20,19,6.7093043402583,0.82,1.21951219512195,0,0.05,0.05
10,l,d,S3,27,l,0,2,1,1166,5,8,3,NA,NA,20,19,19,7.06133436691044,1.166,0.857632933104631,0.05,0,0.05
10,l,d,S3,28,l,0,0,1,1259,6,8,9,NA,NA,20,19,19,7.13807303404435,1.259,0.79428117553614,0.05,0,0.05
10,l,d,S3,29,d,1,6,1,1148,4,5,6,NA,NA,20,20,19,7.04577657687951,1.148,0.871080139372822,0,0.05,0.05
10,l,d,S3,30,d,1,4,1,1078,9,5,4,NA,NA,20,20,19,6.98286275146894,1.078,0.927643784786642,0,0.05,0.05
10,l,d,S3,31,l,0,1,1,830,6,2,4,NA,NA,20,19,19,6.72142570079064,0.83,1.20481927710843,0.05,0,0.05
10,l,d,S3,32,d,1,9,1,997,1,6,9,NA,NA,20,20,19,6.90475076996184,0.997,1.00300902708124,0,0.05,0.05
10,l,d,S3,33,l,0,3,1,1233,6,5,7,NA,NA,20,19,19,7.11720550316434,1.233,0.8110300081103,0.05,0,0.05
10,l,d,S3,34,d,1,2,1,1047,2,8,4,NA,NA,20,20,19,6.95368421087054,1.047,0.955109837631328,0,0.05,0.05
10,l,d,S3,35,l,0,7,1,1297,5,2,9,NA,NA,20,19,19,7.16780918431644,1.297,0.771010023130301,0.05,0,0.05
10,l,d,S3,37,d,1,0,1,1032,7,9,0,NA,NA,20,20,19,6.93925394604151,1.032,0.968992248062015,0,0.05,0.05
10,l,d,S3,38,l,0,3,1,646,6,9,8,NA,NA,20,19,19,6.4707995037826,0.646,1.54798761609907,0.05,0,0.05
10,l,d,S3,39,l,0,5,1,720,0,7,2,NA,NA,20,19,19,6.5792512120101,0.72,1.38888888888889,0.05,0,0.05
10,l,d,S5,1,d,1,1,1,1715,8,2,6,1,4,20,20,20,7.44716835960004,1.715,0.583090379008746,0,0,0
10,l,d,S5,2,l,0,3,1,2502,8,7,2,0,5,20,19,19,7.82484569102686,2.502,0.399680255795364,0.05,0,0.05
10,l,d,S5,3,d,1,6,1,1105,3,6,1,7,0,20,20,20,7.00760061395185,1.105,0.904977375565611,0,0,0
10,l,d,S5,4,l,0,8,1,1240,1,6,7,0,4,20,19,19,7.12286665859908,1.24,0.806451612903226,0.05,0,0.05
10,l,d,S5,5,l,0,5,1,1626,4,2,6,9,0,20,19,19,7.39387829010776,1.626,0.615006150061501,0.05,0,0.05
10,l,d,S5,6,d,1,7,1,1237,3,7,0,6,9,20,20,20,7.12044437239249,1.237,0.808407437348424,0,0,0
10,l,d,S5,7,l,0,2,1,1503,0,1,6,5,7,20,19,19,7.31521838975297,1.503,0.665335994677312,0.05,0,0.05
10,l,d,S5,8,l,0,9,1,1618,5,4,6,7,8,20,19,19,7.38894609761844,1.618,0.618046971569839,0.05,0,0.05
10,l,d,S5,9,d,1,0,1,1141,5,8,0,4,6,20,20,20,7.03966034986208,1.141,0.876424189307625,0,0,0
10,l,d,S5,10,d,1,9,1,1587,4,9,3,1,5,20,20,20,7.36960072052641,1.587,0.630119722747322,0,0,0
10,l,d,S5,11,d,1,6,1,863,4,6,0,2,3,20,20,20,6.76041469108343,0.863,1.15874855156431,0,0,0
10,l,d,S5,12,l,0,0,1,1436,7,3,9,5,6,20,19,19,7.26961674960817,1.436,0.696378830083565,0.05,0,0.05
10,l,d,S5,13,d,1,6,1,1166,0,1,9,5,6,20,20,20,7.06133436691044,1.166,0.857632933104631,0,0,0
10,l,d,S5,14,l,0,9,1,1063,7,5,3,1,8,20,19,19,6.96885037834195,1.063,0.940733772342427,0.05,0,0.05
10,l,d,S5,15,l,0,8,1,2680,5,7,6,2,9,20,19,19,7.8935720735049,2.68,0.373134328358209,0.05,0,0.05
10,l,d,S5,16,l,0,2,1,1781,4,7,8,3,9,20,19,19,7.48493028328966,1.781,0.561482313307131,0.05,0,0.05
